상권_구분_코드,상권_구분_코드_명,상권_코드,상권_코드_명,엑스좌표_값,와이좌표_값,자치구_코드,자치구_코드_명,행정동_코드,행정동_코드_명,영역_면적,TRDAR_CD,총_유동인구_수,야간_유동인구_17_24,야간_비율,주말_평균,주중_평균,주말_프리미엄,남성_유동인구_수,여성_유동인구_수,연령대_20_유동인구_수,연령대_30_유동인구_수,연령대_40_유동인구_수,총_매출,총_상주인구,평균_소득,총_인구,인당_매출효율,야간_매출효율,주류친화_지수,타겟연령_비율,성비_균형도,야간_유동인구_17_24_점수,총_매출_점수,주류친화_지수_점수,한식_월매출,한식_월건수,한식_주중매출,한식_주말매출,한식_월요일,한식_화요일,한식_수요일,한식_목요일,한식_금요일,한식_토요일,한식_일요일,한식_점포수,T1_야간유동인구,T2_한식매출밀도,C1_경쟁밀도,C2_상권활성도,E1_주류친화지수,T1_점수,T2_점수,C1_점수,C2_점수,E1_점수,곱창집_적합도_점수
A,골목상권,3110036,동묘앞역 3번,201783,452612,11110,종로구,11110710,숭인2동,18431,3110036,358260,91938,0.2566236811254396,57575.0,48622.0,1.1841347538151454,183411,174848,71253,65124,55633,224271461.0,14572.0,2674433.0,372832.0,601.5349031199039,2439.377199852074,0.2276281102013219,0.5359515435717077,0.9760983643164184,2.0,1.0,5.0,122665506.0,3480.0,113750381.0,8915125.0,18254093.0,22212518.0,21246005.0,23008167.0,29029598.0,5962534.0,2952591.0,1.0,91938,1334.2053535496361,0.5,224271461.0,0.020112689079842785,3.6464594583339114,0.00029679550224385266,0.0,0.021524378303665243,4.7683535462602356,1.5740760477473077
A,골목상권,3110040,중구회현체육센터(정화예술대남산캠퍼스),198420,450734,11140,중구,11140540,회현동,76242,3110040,139005,36707,0.2640696377828135,16913.0,21036.0,0.8040026621030614,66247,72758,17331,25124,25283,616870131.0,40104.0,2645687.0,179109.0,3444.104601108822,16805.245075871087,0.0800428475109126,0.4873062120067623,0.9531599582748822,1.0,2.0,1.0,344800400.0,9815.0,323358535.0,21441865.0,74423004.0,52145815.0,67477049.0,67536474.0,61776193.0,17957956.0,3483909.0,1.0,36707,9393.058733791,0.5,616870131.0,0.017510300253536847,1.4558788241756717,0.002089496625901368,0.0,0.0592039040753185,4.151374387511121,0.8613040457715867
A,골목상권,3110041,남산케이블카,198659,450764,11140,중구,11140550,명동,130560,3110041,249763,60881,0.2437550798156652,31229.5,37460.6,0.8336625681382573,119625,130138,40695,40126,45150,4865996159.0,30644.0,2435163.0,280407.0,17353.333401091983,79926.35073339794,0.079718075144702,0.5043621353042684,0.9579080968758384,2.0,4.0,1.0,2527278898.0,77187.0,1771941510.0,755337388.0,274290290.0,294087374.0,343162633.0,330521185.0,529880028.0,446269575.0,309067813.0,1.0,60881,41511.101770638285,0.5,4865996159.0,0.1039066962624282,2.414671825391317,0.00923419192250597,0.0,0.4670123504947337,24.634391832750772,3.2602011314473094
A,골목상권,3110042,남산골공원옆,199565,450784,11140,중구,11140570,필동,72607,3110042,253144,75644,0.298818064026799,26297.0,40109.4,0.655631846898732,127168,125976,59580,44768,42771,2762691273.0,43476.0,3232386.0,296620.0,9313.907602319468,36522.27900428322,0.0415435771755721,0.5811672407799513,0.9952912176468728,2.0,3.0,1.0,344972843.0,8827.0,325803377.0,19169466.0,57298979.0,52552607.0,56530256.0,79326577.0,80094958.0,18189313.0,980153.0,1.0,75644,4560.418309207483,0.5,2762691273.0,0.017581648245816144,3.000204260112363,0.0010144702529654044,0.0,0.26514836899504796,4.168289701552568,1.3569161211014642
A,골목상권,3110043,충무초등학교,200090,451226,11140,중구,11140580,장충동,110058,3110043,764039,195007,0.2552317355527663,96222.0,114319.0,0.8416973556451683,392367,371674,279741,124271,94545,1620544195.0,96600.0,2824585.0,860639.0,1882.9546360320649,8310.184736958161,0.089817983589727,0.6525282086385643,0.9729163040106592,3.0,2.0,1.0,486128669.0,14902.0,461822314.0,24306355.0,94305494.0,88746294.0,89673104.0,86243605.0,102853817.0,23024822.0,1281533.0,1.0,195007,2492.865261937972,0.5,1620544195.0,0.01343318654312406,7.734398394475854,0.0005545407200433695,0.0,0.15553118598085316,3.1847647242096966,2.662264303840865
A,골목상권,3110044,관성묘,200294,451298,11140,중구,11140580,장충동,29575,3110044,166418,43807,0.2632347462413921,19678.0,25412.6,0.7743402878886851,84103,82314,45126,31976,27651,421862987.0,10176.0,2847641.0,176594.0,2388.886298515238,9630.035998812977,0.0676769629003093,0.6294571500679013,0.989249960941725,1.0,1.0,1.0,421862987.0,5895.0,365786594.0,56076393.0,53002653.0,72191843.0,63429543.0,77422509.0,99740046.0,50141982.0,5934411.0,1.0,43807,9629.816175127831,0.5,421862987.0,0.04035458610882949,1.7374801441322814,0.002142163588692805,0.0,0.04048815878763198,9.567339952207192,1.4845868031757217
A,골목상권,3110045,동대문역사문화공원역 5번,200434,451428,11140,중구,11140580,장충동,44820,3110045,357698,90872,0.2540467097942957,38744.5,56041.8,0.6913500280148032,174767,182932,70002,70117,66213,5296860762.0,40536.0,2461667.0,398234.0,13300.87526931402,58289.25039616163,0.0289680370824986,0.5768329708301416,0.9771734815402938,2.0,4.0,1.0,2044604425.0,67514.0,1717630772.0,326973653.0,260180807.0,318695290.0,334811188.0,337820331.0,466123156.0,229843480.0,97130173.0,1.0,90872,22499.58100866044,0.5,5296860762.0,0.048361004046422136,3.60417959818268,0.005005057450845548,0.0,0.5083644363610248,11.46551633299873,2.305311442571542
A,골목상권,3110046,버티고개,200514,450225,11140,중구,11140625,다산동,58013,3110046,659352,176551,0.2677644111187954,91752.5,95169.0,0.964100705061522,308340,351012,87622,114345,105141,,162428.0,2405645.0,821780.0,,,0.1462989286958861,0.4657724553804341,0.9352819131510938,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176551,0.0,1.0,0.0,0.26776400501703945,7.002393611219632,0.0,100.0,0.0,63.48198581578352,28.448916664944242
A,골목상권,3110047,다산성곽길,200639,450609,11140,중구,11140625,다산동,85386,3110047,481206,129494,0.2691030452654372,59043.0,72624.0,0.8129957038995373,228110,253096,79196,92929,96746,294891808.0,117992.0,2759072.0,599198.0,492.1441793864465,2277.262328756545,0.0866601087190773,0.5587440721853011,0.9480762916505612,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129494,0.0,1.0,294891808.0,0.2691024860403111,5.136011454431156,0.0,100.0,0.028302142438193758,63.79931537368515,27.92498029506359
A,골목상권,3110048,장충동주민센터,200749,451274,11140,중구,11140580,장충동,135606,3110048,999051,275745,0.2760069305771176,131898.5,147050.6,0.8969599580008514,485464,513587,198929,196739,167129,3181071702.0,108796.0,2981152.0,1107847.0,2871.399843119131,11536.280628841863,0.1243881415466111,0.5633316016900038,0.9718502859213394,4.0,3.0,1.0,223678759.0,3393.0,136424995.0,87253764.0,17821745.0,26982100.0,28147322.0,33060631.0,30413197.0,51903780.0,35349984.0,1.0,275745,811.1768040152895,0.5,3181071702.0,0.17652644646917395,10.93664168611765,0.00018044720500915332,0.0,0.30530229044582835,41.85121659706893,7.5119546209103145
A,골목상권,3110049,장충단 고개,200898,450889,11140,중구,11140625,다산동,70693,3110049,582113,175683,0.3018022274025833,73340.0,87086.6,0.8421502274747205,275757,306357,103456,115990,103537,6321730977.0,86992.0,2908231.0,669105.0,9448.04025825543,35983.73762401599,0.1179414274314381,0.5548458804390213,0.9474328867419212,3.0,4.0,1.0,2409675857.0,27627.0,1625942072.0,783733785.0,303520993.0,291277129.0,311894900.0,333160233.0,386088817.0,370943969.0,412789816.0,1.0,175683,13715.966490972427,0.5,6321730977.0,0.14547393778624776,6.967966858300992,0.0030511323857437727,0.0,0.6067260117547781,34.489230374803654,5.631084779830315
A,골목상권,3110053,청구역 1번,201118,451376,11140,중구,11140615,신당동,85550,3110053,912789,254400,0.278706250842199,127466.5,131570.8,0.9688053884296516,445426,467364,136531,164053,140680,2552329320.0,112456.0,2240230.0,1025245.0,2489.4823383679022,10032.741037735848,0.15474590587718,0.4834238799985539,0.9759659680386156,4.0,3.0,2.0,417339230.0,10331.0,304181413.0,113157817.0,64329416.0,36976867.0,49004698.0,68034936.0,85835496.0,74950649.0,38207168.0,1.0,254400,1640.4779462344882,0.5,2552329320.0,0.1036807484144364,10.090052929149504,0.0003649261897183021,0.0,0.24495895105983487,24.580823698824744,5.52193332283373
A,골목상권,3110054,청구역 3번,201174,450806,11140,중구,11140645,청구동,69155,3110054,920103,267732,0.2909804663173579,130023.5,132011.0,0.9849444364484776,422756,497347,127892,177566,132905,4646740779.0,85432.0,3171413.0,1005535.0,4621.162643766751,17355.94093720586,0.1685660543698058,0.4764281824969595,0.9189319021892114,4.0,4.0,2.0,708795270.0,17107.0,501210031.0,207585239.0,83523181.0,89612046.0,95757322.0,105854016.0,126463466.0,130794656.0,76790583.0,1.0,267732,2647.3959877938096,0.5,4646740779.0,0.12051471525118101,10.618828816144084,0.0005889162562158709,0.0,0.44596938888387644,28.57185170830491,6.109876453070352
A,골목상권,3110055,황학동벼룩시장,201642,452260,11140,중구,11140670,황학동,27575,3110055,450808,115725,0.2567057372539972,69784.0,62247.8,1.1210677325142415,210094,240715,62109,108854,84983,241789890.0,12420.0,2774287.0,463228.0,521.9673465334565,2089.348801036941,0.2024505353580949,0.5677494631861014,0.932075295913116,3.0,1.0,4.0,182730897.0,5333.0,111106922.0,71623975.0,28753236.0,17356674.0,17483073.0,23911747.0,23602192.0,41081799.0,30542176.0,1.0,115725,1578.9960510170574,0.5,241789890.0,0.16548244054110622,4.589903204504035,0.0003512494720215743,0.0,0.023205703655542715,39.232883234336285,5.303827952701176
A,골목상권,3110056,신당역 3번,201855,451480,11140,중구,11140650,신당5동,129607,3110056,1520951,494777,0.3253076529092653,230857.5,211847.0,1.0897369327863975,705626,815325,197224,243593,241318,5220705866.0,217184.0,2376257.0,1738135.0,3003.625072851073,10551.634101827693,0.2310793648601182,0.4484924234903031,0.9278747310071134,5.0,4.0,5.0,2063041654.0,34440.0,1390501266.0,672540388.0,243409714.0,223556016.0,248311441.0,278511672.0,396712423.0,410055141.0,262485247.0,1.0,494777,4169.630933469151,0.5,5220705866.0,0.1573406632404662,19.623923420305836,0.0009275391556315185,0.0,0.5010554957411557,37.302615605266396,9.692828795768472
A,골목상권,3110079,후암동주민센터,198162,450065,11170,용산구,11170510,후암동,293041,3110079,2080290,539666,0.2594186387474823,303711.5,294573.4,1.0310214703703728,1000208,1080082,261971,411473,352537,7636974827.0,449132.0,3120023.0,2529422.0,3019.2569001930087,14151.2988163049,0.1680597713966385,0.4931913339005619,0.9616043916953886,5.0,4.0,2.0,1936720356.0,34600.0,1426419061.0,510301295.0,189572065.0,273339041.0,285513319.0,318676105.0,359318531.0,285212988.0,225088307.0,1.0,539666,3588.7322293191914,0.5,7636974827.0,0.09280695095146343,21.404318019113195,0.0007983175765153043,0.0,0.7329560994473407,22.002843673973288,8.731722767442516
A,골목상권,3110080,해방촌예술마을,198518,449757,11170,용산구,11170510,후암동,134562,3110080,1649509,518923,0.3145924029514237,251605.0,229259.8,1.0974667167990202,773383,876125,268239,310375,254646,1584674524.0,179524.0,2584702.0,1829033.0,866.4001819540708,3053.775847283701,0.2277421284904623,0.5051563828993961,0.9377135862853734,5.0,2.0,5.0,46257921.0,1572.0,22404756.0,23853165.0,2711205.0,2801127.0,4657883.0,4761757.0,7472784.0,13320355.0,10532810.0,1.0,518923,89.14199574504167,0.5,1584674524.0,0.3349297767743871,20.58160588110475,1.982973859892007e-05,0.0,0.15208860632854507,79.40577127654687,14.137877140370044
A,골목상권,3110081,해방촌 남동측,198634,449401,11170,용산구,11170520,용산2가동,105010,3110081,1654554,470406,0.2843098502678063,250593.0,230673.4,1.0863541266569965,760702,893851,285308,332145,290420,7132703785.0,145932.0,2556761.0,1800486.0,3961.543597117667,15162.86736351152,0.2051275608234823,0.548711616544398,0.91952574530659,5.0,4.0,4.0,1024236273.0,14380.0,538062926.0,486173347.0,94034607.0,93712007.0,93759167.0,109271156.0,147285989.0,278452819.0,207720528.0,1.0,470406,2177.340628434526,0.5,7132703785.0,0.25689149223369473,18.657316974015338,0.0004843519055390521,0.0,0.6845588552005952,60.904310365155666,11.790431044976643
A,골목상권,3110050,약수역 7번,200868,450316,11140,중구,11140635,약수동,34553,3110050,376566,117736,0.3126570109887775,54752.5,53412.0,1.025097356399311,172034,204532,51169,67907,59364,1046914300.0,33412.0,2710670.0,409978.0,2553.586533911576,8892.04916083441,0.1976331491529909,0.4738611558133235,0.9136990593946348,3.0,2.0,3.0,1033950980.0,40101.0,733930248.0,300020732.0,170104312.0,126043737.0,159059374.0,139578193.0,139144632.0,76579407.0,223441325.0,1.0,117736,8781.869590697912,0.5,1046914300.0,0.12780960675795944,4.669663803719914,0.001953536904103149,0.0,0.10047724906343247,30.301338086175296,4.446592921319044
A,골목상권,3110051,한양공고앞 교차로,200997,451576,11140,중구,11140615,신당동,44893,3110051,895161,278141,0.3107161728448849,122390.0,130076.0,0.940911467142286,440932,454230,173853,176087,131796,1738515381.0,53224.0,2461144.0,948385.0,1833.1325158031811,6250.48224102164,0.1627942905638453,0.5381557060685173,0.9851445717585998,4.0,3.0,2.0,178427177.0,4626.0,150698658.0,27728519.0,22088036.0,27386947.0,39061130.0,27081097.0,35081448.0,24406167.0,3322352.0,1.0,278141,641.4967067181511,0.5,1738515381.0,0.05717164336754293,11.031672216063571,0.0001427016738852472,0.0,0.16685343101851338,13.554359007635977,4.690001255653918
A,골목상권,3110052,장충초등학교,201128,451117,11140,중구,11140625,다산동,68893,3110052,580277,170320,0.293514993701284,76103.5,85614.2,0.888912119718458,270593,309684,82429,105595,94228,8671637536.0,76392.0,2404238.0,656669.0,13205.49247185416,50913.79483325505,0.1316738441081536,0.4864090770442392,0.9326338972594124,3.0,4.0,1.0,1282495255.0,32518.0,969502337.0,312992918.0,181773595.0,150080755.0,218637466.0,182074977.0,236935544.0,203306175.0,109686743.0,1.0,170320,7529.8715660429425,0.5,8671637536.0,0.09475784918778976,6.755258706339401,0.0016750285159099973,0.0,0.8322575061707362,22.465366238044677,4.398371618760876
A,골목상권,3110060,효창공원앞역 6번,196339,448750,11170,용산구,11170590,용문동,94719,3110060,663564,209245,0.3153350694130483,102808.0,91589.4,1.1224879734991169,313978,349586,86329,118560,107731,4367918018.0,149284.0,2822548.0,812848.0,5373.597545912643,20874.65897870917,0.2381962310474757,0.4711226046018169,0.9463382582539136,3.0,3.0,5.0,226464758.0,4010.0,154106645.0,72358113.0,31368484.0,33303073.0,19416941.0,28499050.0,41519097.0,40925665.0,31432448.0,1.0,209245,1082.28954436405,0.5,4367918018.0,0.14805991245330274,8.299108196383207,0.00024075654323991473,0.0,0.4192094678458784,35.10231803430259,6.062905871657913
A,골목상권,3110061,효창동주민센터,196409,449179,11170,용산구,11170580,효창동,100249,3110061,1219872,356913,0.2925823365074368,179583.5,172140.8,1.0432361183403354,561657,658213,173728,212663,219245,1068871682.0,169388.0,2979262.0,1389260.0,769.3820321610066,2994.7681423764334,0.1928438492405962,0.4964750400041972,0.9208474331733164,4.0,2.0,3.0,252093916.0,7301.0,153908604.0,98185312.0,22985928.0,28325279.0,31008658.0,29598396.0,41990343.0,46420252.0,51765060.0,1.0,356913,706.3155718184213,0.5,1068871682.0,0.18665145291158314,14.155939705587803,0.00015712070433744027,0.0,0.10258460144174553,44.251671861102025,8.687376068178889
A,골목상권,3110062,한강로동땡땡거리(은행나무길),196643,447278,11170,용산구,11170625,한강로동,132684,3110062,776158,238871,0.307760790972972,104916.5,113265.2,0.9262906876957796,387727,388432,139935,170821,143630,9072657566.0,53924.0,2774795.0,830082.0,10929.832915302344,37981.41074471158,0.1551727496620949,0.585429770742555,0.9990916797868477,4.0,4.0,2.0,7034095285.0,94200.0,5024876960.0,2009218325.0,877245811.0,863731600.0,913691240.0,1091775326.0,1278432983.0,1180390635.0,828827690.0,1.0,238871,29447.131873974347,0.5,9072657566.0,0.12305929664662625,9.474139281599337,0.006550548062878864,0.0,0.8707452691459245,29.175125774370965,5.892003789304507
A,골목상권,3110063,효창공원앞역 5번,196702,448664,11170,용산구,11170590,용문동,110329,3110063,763566,218409,0.2860381420859493,105212.5,110628.6,0.9510424971481154,383489,380078,109741,176910,132871,5689422878.0,121568.0,3009124.0,885134.0,6427.753174095674,26049.397588927197,0.1520398841108157,0.5494246731782191,0.9955328026653883,4.0,4.0,2.0,2022364875.0,48864.0,1484222035.0,538142840.0,251552090.0,238826466.0,282566073.0,330987764.0,380289642.0,334611172.0,203531668.0,1.0,218409,9259.488462066754,0.5,5689422878.0,0.10371034325756172,8.662572209915936,0.002059783766650897,0.0,0.5460404538747793,24.587840098999152,5.139976686897575
A,골목상권,3110064,효창공원앞역 2번,196816,449203,11170,용산구,11170580,효창동,131550,3110064,1316131,372417,0.2829634740006884,183185.5,189951.6,0.9643798736099092,545182,770948,220127,273588,202752,9743966734.0,128556.0,3243655.0,1444687.0,6744.69053435104,26164.129816845096,0.1555300338443766,0.529177566670795,0.82846236430872,4.0,4.0,2.0,635653328.0,23134.0,515679430.0,119973898.0,153336480.0,78845355.0,104603018.0,75081017.0,103813560.0,67031718.0,52942180.0,1.0,372417,1706.8276184287547,0.5,9743966734.0,0.06583199448284112,14.770861799194462,0.00037968574995407935,0.0,0.9351739415517762,15.607571076323401,6.132386660060933
A,골목상권,3110082,용산구청,199212,448107,11170,용산구,11170650,이태원1동,71140,3110082,331337,103211,0.3114985649052173,52972.0,45078.8,1.175097828691092,171002,160334,77059,80725,60863,5620060624.0,42488.0,2938264.0,373825.0,15033.934659265698,54452.14777494647,0.2569382704195672,0.6598930997745498,0.9678031732043206,2.0,4.0,5.0,1336064074.0,33673.0,797589865.0,538474209.0,169211143.0,136850705.0,143098653.0,154775346.0,193654018.0,290232074.0,248242135.0,1.0,103211,12944.85209084215,0.5,5620060624.0,0.21030036184202733,4.093570962541075,0.0028795971081605697,0.0,0.539383434794269,49.85839895343723,6.295538598602226
A,골목상권,3110083,서빙고역 1번,199271,446786,11170,용산구,11170690,서빙고동,58652,3110083,74639,20454,0.2740390412518924,10418.0,10760.6,0.9681616266750924,37553,37087,9345,12374,14748,110299391.0,31700.0,2562932.0,106339.0,1037.2430716858348,5392.558472670382,0.1516880754211724,0.4885783571591259,0.9937566151743726,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20454,0.0,1.0,110299391.0,0.2740353697749196,0.8112497744214778,0.0,100.0,0.010585947083779372,64.96881257795425,26.741844082184436
A,골목상권,3110084,경리단길북측,199236,449136,11170,용산구,11170660,이태원2동,225725,3110084,985810,289963,0.2941368012091579,149944.0,137184.6,1.0930089820577529,458200,527610,139455,218447,215537,6690651308.0,159120.0,2766235.0,1144930.0,5843.720845815901,23074.155350855108,0.2136856735485959,0.5816932268895629,0.9295908947971718,4.0,4.0,4.0,783461294.0,16803.0,579988666.0,203472628.0,91305744.0,93074372.0,129428754.0,115576445.0,150603351.0,115639815.0,87832813.0,1.0,289963,2701.926080478956,0.5,6690651308.0,0.10318947752382965,11.500558244870195,0.0006010465375123999,0.0,0.6421330168768316,24.464352286966303,5.993072916323592
A,골목상권,3110085,경리단길남측,199260,448806,11170,용산구,11170660,이태원2동,181830,3110085,1209379,348597,0.2882446280281037,178679.5,170404.4,1.0485615394907644,559181,650198,179891,283444,268363,6286784609.0,117240.0,2990558.0,1326619.0,4738.952637494262,18034.534459562183,0.1923713926131679,0.6050196009687616,0.9247407140358812,4.0,4.0,3.0,310967566.0,10369.0,218922700.0,92044866.0,27959283.0,39023847.0,47269033.0,44145444.0,60525093.0,61198593.0,30846273.0,1.0,348597,892.0520657031882,0.5,6286784609.0,0.12119079652804784,13.826109201818907,0.00019843799919080018,0.0,0.6033720457984451,28.732138308535752,7.111602007768813
