source,title,description,pub_date,prices,districts,sentiment
news,'매일아침' 서울 신사동 '가성비 냉면' 맛집 위치는? &quot;대박의 기술&quot;,"물냉면, 비빔냉면, 회냉면, 어린이냉면, 갈비탕, 버섯생불고기, <b>곱창</b>전골, 왕만두갈비전골, 왕만두 등을 판매한다. MBN 생활정보 프로그램 '매일아침'은 매주 월요일부터 목요일까지 오전 9시 30분에 방송된다. [톱스타뉴스... ","Wed, 11 Jun 2025 09:36:00 +0900",[],[],positive
news,"진도 <b>곱창</b>김, 중국 상해 국제식품박람회 전시장 운영",진도 <b>곱창</b>김 홍보 전시장을 운영하며 큰 호응을 얻었다. /사진=진도군 전남 진도군이 '김 산업 진흥구역 지원사업' 추진에 맞춰 최근 중국 상해에서 개최된 국제식품박람회(SIAL)에 참가해 진도 <b>곱창</b>김 홍보 전시장을... ,"Wed, 11 Jun 2025 08:14:00 +0900",[],[],neutral
news,"진도 <b>곱창</b>김, 중국서 200만 달러 수출길 열어",전남 진도군의 특산품인 <b>곱창</b>김이 중국 시장 진출의 교두보를 확보했다. 진도군은 최근 중국 상해에서... 군은 '김 산업 진흥구역 지원사업'의 일환으로 동양영어조합법인과 함께 이번 박람회에 참가해 진도 <b>곱창</b>김 홍보... ,"Tue, 10 Jun 2025 21:36:00 +0900",[],[],neutral
news,"[E-로컬뉴스] 해남군, 완도군, 진도군 소식","진도 <b>곱창</b>김 홍보 전시장을 운영하며 큰 호응을 얻었다고 10일 다. 이번 박람회에서 진도 <b>곱창</b>김은 다수의 중국 기업으로부터 수입 의뢰를 받는 등 많은 관심을 받았으며, 동양영어조합법인은 중국 방송사(CCTV)로부터... ","Tue, 10 Jun 2025 21:26:00 +0900",[],[],neutral
news,'임원희의 미식전파사' 부천 중동 산더미물갈비 맛집 위치는? &quot;환상의 비...,"산더미 소물갈비를 비롯해 소<b>곱창</b>물갈비, 옛날 소불고기, 소불고기 정식(점심특선), 메밀소바, 묵사발, 떡갈비, 계란찜 등을 판매한다. 채널S 맛집 탐방 &amp; 먹방 토크 프로그램 '임원희의 미식전파사'는 매주 화요일 저녁... ","Tue, 10 Jun 2025 19:16:00 +0900",[],[],neutral
news,"진도군, 중국 상해 국제식품박람회서 ‘<b>곱창</b>김’ 반응 굿",진도 <b>곱창</b>김 홍보 전시장을 운영하며 큰 호응을 얻었다. 이번 박람회에서 진도 <b>곱창</b>김은 다수의 중국 기업으로부터 수입 의뢰를 받는 등 많은 관심을 받았으며 동양영어조합법인은 중국 방송사로부터 장인 기업으로... ,"Tue, 10 Jun 2025 18:08:00 +0900",[],[],neutral
news,"진도 <b>곱창</b>김, 中 상해 식품박람회서 큰 호응",/전남 진도군 제공 전남 진도군은 동양영어조합법인과 최근 중국 상해에서 열린 국제식품박람회(SIAL)에 참가해 진도 <b>곱창</b>김을 홍보하며 국내외 바이어들의 큰 관심을 받았다고 10일 밝혔다. 진도 <b>곱창</b>김은 이번... ,"Tue, 10 Jun 2025 17:56:00 +0900",[],[],neutral
news,"진도 <b>곱창</b>김, 중국 수출 물꼬 텄다",진도 <b>곱창</b>김은 이번 박람회에서 다수의 중국 기업으로부터 수입 의뢰를 받는 등 관심을 받았으며... 진도군은 이번 박람회에서는 진도 ‘<b>곱창</b>김(GOPCHANG GIM)’ 상표를 전면에 내세운 포장 디자인이 관람객들로부터... ,"Tue, 10 Jun 2025 17:34:00 +0900",[],[],neutral
news,"[한국기행] 대구 대표 야식 콩국, 돼지불고기, 우동","한 지붕 11집이 모인 양<b>곱창</b>집부터 외국인들의 한국 야식 투어까지! 대한민국 밤밤곡곡! 야식 기행~ 12시가 넘은 늦은 밤, 대구의 밤을 따뜻하게 만들어주는 야식집이 있다. 고소한 콩 국물에 쫄깃한 찹쌀 튀김을 잘라 넣어... ","Tue, 10 Jun 2025 17:30:00 +0900",[],[],positive
news,"진도군, <b>곱창</b>김 중국 상해 국제식품박람회서 뜨거운 호응","진도 <b>곱창</b>김 홍보 전시장을 운영하며 큰 호응을 얻었다. 이번 박람회에서 진도 <b>곱창</b>김은 다수의 중국 기업으로부터 수입 의뢰를 받는 등 많은 관심을 받았으며, 동양영어조합법인은 중국 방송사(CCTV)로부터 장인... ","Tue, 10 Jun 2025 17:00:00 +0900",[],[],neutral
news,‘진도 <b>곱창</b>김’ 중국 국제식품박람회서 큰 호응,"진도 <b>곱창</b>김 홍보 전시장을 운영하며 큰 호응을 얻었다. 10일 군에 따르면 이번 박람회에서 진도 <b>곱창</b>김은 다수의 중국 기업으로부터 수입 의뢰를 받는 등 많은 관심을 받았으며, 동양영어조합법인은 중국 방송사(CCTV)... ","Tue, 10 Jun 2025 16:58:00 +0900",[],[],neutral
news,"진도 <b>곱창</b>김, 중국 상해 국제식품박람회 참가...해외 시장 진출 본격화","진도 <b>곱창</b>김 홍보 전시장을 운영하며 큰 호응을 얻었다. 박람회에서 진도 <b>곱창</b>김은 다수의 중국 기업으로부터 수입 의뢰를 받는 등 많은 관심을 받았으며, 동양영어조합법인은 중국 방송사(CCTV)로부터 장인 기업으로... ","Tue, 10 Jun 2025 16:54:00 +0900",[],[],neutral
news,"진도 <b>곱창</b>김, 상해 국제식품박람회서 주목…200만 달러 수출협약 체결",전남 진도군은 군 특산물인 <b>곱창</b>김이 최근 중국 상해에서 개최된 국제식품박람회(SIAL)에서 큰 호응을 얻었다고 10일 밝혔다. 이번 박람회에서 진도 <b>곱창</b>김은 다수의 중국 기업으로부터 수입 의뢰를 받는 등 많은 관심을... ,"Tue, 10 Jun 2025 16:26:00 +0900",[],[],neutral
news,"진도 <b>곱창</b>김, 중국 국제식품박람회서 글로벌 관심 집중",진도군 대표 특산물인 '진도 <b>곱창</b>김'이 최근 중국 상하이에서 열린 국제식품박람회(SIAL China 2025)에서 뜨거운... 참가해 <b>곱창</b>김 홍보 전시관을 운영하며 현지 바이어와 소비자들의 높은 관심을 받았다. 박람회 현장에서는... ,"Tue, 10 Jun 2025 15:34:00 +0900",[],[],neutral
news,"진도군, <b>곱창</b>김 중국 상해 국제식품박람회서 큰 호응","진도 <b>곱창</b>김, 중국 상해 국제식품박람회 홍보 전시장 운영/사진제공=진도군 진도군은 '김 산업 진흥구역... 진도 <b>곱창</b>김 홍보 전시장을 운영하며 큰 호응을 얻었다. 이번 박람회에서 진도 <b>곱창</b>김은 다수의 중국... ","Tue, 10 Jun 2025 15:18:00 +0900",[],[],neutral
news,"진도군, '진도 <b>곱창</b>김' 고급화 성공···국제적 인지도 UP","진도 <b>곱창</b>김 홍보 전시장을 운영하며 큰 호응을 얻었다. 10일 진도군에 따르면 이번 박람회에서 진도 <b>곱창</b>김은 다수의 중국 기업으로부터 수입 의뢰를 받는 등 많은 관심을 받았으며, 동양영어조합법인은 중국 방송사... ","Tue, 10 Jun 2025 14:46:00 +0900",[],[],neutral
news,"진도 <b>곱창</b>김, 중국 상해 국제식품박람회서 뜨거운 호응",진도 <b>곱창</b>김 홍보 전시장을 운영하며 큰 호응을 얻었다. 이번 박람회에서 진도 <b>곱창</b>김은 다수의 중국 기업으로부터 수입 의뢰를 받는 등 많은 관심을 받았으며 동양영어조합법인은 중국 방송사(CCTV)로부터 장인... ,"Tue, 10 Jun 2025 14:32:00 +0900",[],[],neutral
news,"진도군, 중국 상해 국제식품박람회서 <b>곱창</b>김 전시장 운영",진도 <b>곱창</b>김 홍보 전시장을 운영하며 큰 호응을 얻었다고 10일 밝혔다. 이번 박람회에서 진도 <b>곱창</b>김은 다수의 중국 기업으로부터 수입 의뢰를 받는 등 많은 관심을 받았으며 동양영어조합법인은 중국 방송사(CCTV)로부터... ,"Tue, 10 Jun 2025 14:32:00 +0900",[],[],neutral
news,"진도 <b>곱창</b>김, 중국 상해서도 통했다 ‘뜨거운 호응’",국제식품박람회서 중국 기업과 수출 MOU…국제적 인지도 제고·해외 시장 본격 진출 진도 <b>곱창</b>김이 중국... 진도 <b>곱창</b>김 홍보 전시장을 운영하며 큰 호응을 얻었다. 동양영어조합법인(대표 김남연)과 함께 참가한... ,"Tue, 10 Jun 2025 14:02:00 +0900",[],[],neutral
news,"진도 <b>곱창</b> 김, 상해 국제식품박람회서 '글로벌 김' 도약 신호탄",진도 <b>곱창</b> 김이 중국 상해 국제식품박람회서 뜨거운 호응 얻었다. 사진/진도군청  전남 진도군(군수 김희수)... 진도 <b>곱창</b> 김을 대대적으로 홍보했다고 10일 밝혔다. 박람회 현장에서 진도 <b>곱창</b> 김은 두터운 포장과... ,"Tue, 10 Jun 2025 13:58:00 +0900",[],[],neutral
news,"진도군, '진도 <b>곱창</b>김, 중국 상해 국제식품박람회서 뜨거운 호응 얻다'",진도 <b>곱창</b>김이 중국 상해 국제식품박람회서 뜨거운 호응을 얻었다. 진도군은 '김 산업 진흥구역 지원사업... 진도 <b>곱창</b>김 홍보 전시장을 운영하며 큰 호응을 얻었다. 이번 박람회에서 진도 <b>곱창</b>김은 다수의 중국... ,"Tue, 10 Jun 2025 13:40:00 +0900",[],[],neutral
news,"진도군, '<b>곱창</b>김은 세계로' '기부는 고향으로'… 따뜻한 반전 드라마",진도군은 최근 중국 상하이에서 열린 국제식품박람회(SIAL)에 참가해 ‘<b>곱창</b>김’을 전면에 내세운 결과... 이로 인해 <b>곱창</b>김은 현지 언론을 통해 더욱 주목받았다. 현장에서 진도 <b>곱창</b>김은 말레이시아 바이어와 수출 계약... ,"Tue, 10 Jun 2025 13:26:00 +0900",[],[],neutral
news,"진도 <b>곱창</b>김, 중국 상해 국제식품박람회서 뜨거운 호응 얻어","진도 <b>곱창</b>김 홍보 전시장을 운영하며 큰 호응을 얻었다. 이번 박람회에서 진도 <b>곱창</b>김은 다수의 중국 기업으로부터 수입 의뢰를 받는 등 많은 관심을 받았으며, 동양영어조합법인은 중국 방송사(CCTV)로부터 장인... ","Tue, 10 Jun 2025 12:54:00 +0900",[],[],neutral
news,"진도 <b>곱창</b>김, 중국 상해 국제식품박람회서 뜨거운 호응 얻어","▲ 진도 <b>곱창</b>김, 중국 상해 국제식품박람회서 뜨거운 호응 얻어 진도군은 '김 산업 진흥구역 지원사업' 추진과 관련해 최근 중국 상해에서 개최된 국제식품박람회에 동양영어조합법인과 함께 참가해, 진도 <b>곱창</b>김 홍보... ","Tue, 10 Jun 2025 12:18:00 +0900",[],[],neutral
news,"진도 <b>곱창</b>김, 중국 상해 국제식품박람회서 뜨거운 '호응'","진도 <b>곱창</b>김 홍보 전시장을 운영하며 큰 호응을 얻었다. 이번 박람회에서 진도 <b>곱창</b>김은 다수의 중국 기업으로부터 수입 의뢰를 받는 등 많은 관심을 받았으며, 동양영어조합법인은 중국 방송사(CCTV)로부터 장인... ","Tue, 10 Jun 2025 12:06:00 +0900",[],[],neutral
news,"진도 <b>곱창</b>김, 상해 국제식품박람회 참가…200만 달러 수출계약",진도 <b>곱창</b>김 홍보 전시관을 운영하며 큰 호응을 얻었다. 박람회에서 동양영어조합법인은 중국 국영 방송 CCTV로부터 장인 기업으로 선정돼 인터뷰와 함께 진도 <b>곱창</b>김을 중국에 소개하는 효과를 거둔 데 이어 중국... ,"Tue, 10 Jun 2025 12:03:00 +0900",[],[],neutral
news,"청정 진도 <b>곱창</b> 김, 중국 상해 국제식품박람회서, 최고의 인기",진도 <b>곱창</b> 김이 중국 상해에서 개최된 국제식품박람회(SIAL)에 동양 영어조합법인과 함께 참가해 진도 <b>곱창</b> 김 홍보 전시장을 운영하며 큰 호응을 얻었습니다.사진 진도군 진도군은 '김 산업 진흥 구역 지원사업' 추진과... ,"Tue, 10 Jun 2025 11:38:00 +0900",[],[],neutral
news,"진도 <b>곱창</b> 김, 상하이 국제식품박람회서 ‘폭발적 반응’",생산된 <b>곱창</b> 김이 중국에서 폭발적인 인기를 끌고 있다. 전남 진도군은 ‘김 산업 진흥구역 지원사업’... 진도 <b>곱창</b>김 홍보 전시장을 운영하며 큰 호응을 얻었다고 밝혔다. 이번 박람회에서 진도 <b>곱창</b>김은 다수의 중국... ,"Tue, 10 Jun 2025 11:31:00 +0900",[],[],neutral
news,"진도 <b>곱창</b>김, 중국 상해 국제식품박람회서 뜨거운 호응","진도 <b>곱창</b>김 홍보 전시장을 운영하며 큰 호응을 얻었다./진도군 전남 진도군은 최근 중국 상해에서 개최된 국제식품박람회(SIAL)에 동양영어조합법인과 함께 참가해, 진도 <b>곱창</b>김 홍보 전시장을 운영하며 큰 호응을... ","Tue, 10 Jun 2025 11:30:00 +0900",[],[],neutral
news,"진도 <b>곱창</b>김, 중국 상해 국제식품박람회서 뜨거운 호응 얻어","사진=진도 <b>곱창</b>김, 중국 상해 국제식품박람회서 뜨거운 호응 얻어 매일일보 = 박성열 기자  |  전남 진도군은... 진도 <b>곱창</b>김 홍보 전시장을 운영하며 큰 호응을 얻었다. 이번 박람회에서 진도 <b>곱창</b>김은 다수의 중국... ","Tue, 10 Jun 2025 11:24:00 +0900",[],[],neutral
news,"[전남소식] 목포시-HD현대삼호-김원이 의원, 지역 복지 인프라 구축 '맞...","◇ 진도 <b>곱창</b>김, 상하이 국제식품박람회서 품질·디자인 경쟁력 입증 전남 진도군은 최근 중국 상하이에서 개최된 국제식품박람회(SIAL)에 동양영어조합법인과 함께 참가해, 진도 <b>곱창</b>김 홍보 전시장을 운영하며 큰... ","Tue, 10 Jun 2025 11:19:00 +0900",[],[],neutral
news,"진도군, 중국 상해 국제식품박람회서 <b>곱창</b>김 '큰 호응'","진도 <b>곱창</b>김 홍보 전시장을 운영하며 큰 호응을 얻었다. 10일 진도군에 따르면 이번 박람회에서 진도 <b>곱창</b>김은 다수의 중국 기업으로부터 수입 의뢰를 받는 등 많은 관심을 받았으며, 동양영어조합법인은 중국 방송사... ","Tue, 10 Jun 2025 11:10:00 +0900",[],[],neutral
news,"진도 <b>곱창</b>김, 중국 상해 국제식품박람회서 '큰 호응'","진도 <b>곱창</b>김 홍보 전시장을 운영해 큰 호응을 얻었다. 10일 군에 따르면 이번 박람회에서 진도 <b>곱창</b>김은 다수의 중국 기업으로부터 수입 의뢰를 받는 등 많은 관심을 받았으며, 동양영어조합법인은 중국 방송사(CCTV)... ","Tue, 10 Jun 2025 11:04:00 +0900",[],[],neutral
news,"진도 <b>곱창</b>김, 상해 국제식품박람회서 뜨거운 호응 얻어","전남 진도군은 중국 상해에서 개최된 국제식품박람회(SIAL)에 참가해 '진도 <b>곱창</b>김' 홍보 전시장을 운영하며... 특히, 동양영어조합법인은 중국 방송사(CCTV)로부터 장인 기업으로 선정돼 인터뷰와 '진도 <b>곱창</b>김'을 널리... ","Tue, 10 Jun 2025 10:45:00 +0900",[],[],neutral
news,"'냉부해' 이찬원, 요잘알·행사천재·흥폭발 만능의 정석 활약","이후 이찬원은 희망 요리로 중식과 <b>막창</b> 요리를 꼽았고, 셰프들의 요리를 하나하나 맛보며 행복해 했다. 그리고 “태어나서 처음 먹어본 맛이었다”며 중식에서는 여경래 셰프의 라면 사리 초면과 장아찌 무침을, <b>막창</b>... ","Mon, 16 Jun 2025 22:41:00 +0900",[],[],neutral
news,"'행사 천재' 이찬원, '레전드' 이세돌과 상극이었다…&quot;맞는 게 하나도 없...","중식과 <b>막창</b> 요리를 꼽았고, 셰프들의 요리를 하나하나 맛보며 군침을 돌게 만들었다. 이찬원은 &quot;태어나서 처음 먹어본 맛이었다&quot;라며 중식에서는 여경래 셰프의 라면 사리 초면과 장아찌 무침을 선택했다. <b>막창</b> 요리로는... ","Mon, 16 Jun 2025 19:38:00 +0900",[],[],neutral
news,"감탄 부른 '요잘알' 이찬원, 가짜 캐비어부터 금손 요리 실력으로 친구...","이찬원이 <b>막창</b>, 장아찌, 인조 캐비어 등 식재료 가득한 냉장고로 '요잘알' 면모를 드러내며 이목을... 냉장고 한쪽에는 <b>막창</b>도 있었다. 이찬원은 &quot;부모님이 20년간 <b>막창</b>집을 하셨다&quot;며 이야기했다. 그러던 중 김성주는 재료... ","Mon, 16 Jun 2025 17:50:00 +0900",[],[],neutral
news,"김강우, 결혼 15년차 고백에 전현무 '현타'","이날 방송에는 배우 김강우가 '먹친구'로 합류해 무침회, 야키우동, 중화비빔밥, <b>막창</b>, 절창까지 섭렵하는... 먹방의 마지막은 대구 <b>막창</b>과 절창으로 마무리됐다. 두 사람은 600여 개 <b>막창</b>집 중 진짜 로컬 맛집을 찾아... ","Mon, 16 Jun 2025 12:54:00 +0900",[],[],neutral
